"ID","data.city","data.id","data.devices","data.functionality","data.latitude","data.longitude","data.streetAddress","data.storeType","data.zip"
"IDs_V2_6351-9765","Bergharen","6617001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Bergharen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911023"", latitude = 51.851413, location = ""6617001"", longitude = 5.664984, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Dorpsstraat 37"", withdrawableDenominations = list(
    ""none""), zip = ""6617AB"")","Geldautomaat",51.851413,5.664984,"Dorpsstraat 37","n/a","6617AB"
"IDs_V2_6351-9765","Dreumel","6621001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Dreumel"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""810026"", latitude = 51.84799, location = ""6621001"", longitude = 5.4309, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Rooijsestraat 48"", withdrawableDenominations = list(
    ""none""), zip = ""6621AN"")","Geld storten en opnemen",51.84799,5.4309,"Rooijsestraat 48","n/a","6621AN"
"IDs_V2_6351-9765","Alphen GLD","6626001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Alphen GLD"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911015"", latitude = 51.821905, location = ""6626001"", longitude = 5.472575, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Kerkstraat 9C"", withdrawableDenominations = list(
    ""none""), zip = ""6626AJ"")","Geldautomaat",51.821905,5.472575,"Kerkstraat 9C","n/a","6626AJ"
"IDs_V2_6351-9765","Maasbommel","6627001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Maasbommel"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911070"", latitude = 51.820639, location = ""6627001"", longitude = 5.534998, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Kerkstraat 2A"", withdrawableDenominations = list(
    ""none""), zip = ""6627AL"")","Geldautomaat",51.820639,5.534998,"Kerkstraat 2A","n/a","6627AL"
"IDs_V2_6351-9765","Appeltern","6629001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Appeltern"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911018"", latitude = 51.832483, location = ""6629001"", longitude = 5.585452, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Van Der Capellenstraat 4A"", withdrawableDenominations = list(
    ""none""), zip = ""6629AT"")","Geldautomaat",51.832483,5.585452,"Van Der Capellenstraat 4A","n/a","6629AT"
"IDs_V2_6351-9765","Horssen","6631001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Horssen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911066"", latitude = 51.8544, location = ""6631001"", longitude = 5.608714, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Rijdt 36B"", withdrawableDenominations = list(
    ""none""), zip = ""6631AT"")","Geldautomaat",51.8544,5.608714,"Rijdt 36B","n/a","6631AT"
"IDs_V2_6351-9765","Beuningen Gld","6641001","list(deviceState = ""Unavailable"", audioGuidance = TRUE, city = ""Beuningen Gld"", depositStatus = FALSE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""810144"", latitude = 51.86268, location = ""6641001"", longitude = 5.771342, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Mauritsplein 1"", 
    withdrawableDenominations = list(""none""), zip = ""6641BH"")","Geld storten en opnemen",51.86268,5.771342,"Mauritsplein 1","n/a","6641BH"
"IDs_V2_6351-9765","Beuningen Gld","6641002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Beuningen Gld"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911588"", latitude = 51.862501, location = ""6641002"", longitude = 5.771084, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""10:00-19:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Kerkplein 72"", withdrawableDenominations = list(
    ""none""), zip = ""6641BH"")","Geldautomaat",51.862501,5.771084,"Kerkplein 72","albertheijn","6641BH"
"IDs_V2_6351-9765","Beuningen Gld","6641003","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, FALSE), city = c(""Beuningen Gld"", ""Beuningen Gld""), depositStatus = c(FALSE, FALSE), functionality = c(""Geldautomaat"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""911589"", ""610084""), latitude = c(51.86224, 51.86224), location = c(""6641003"", ""6641003""), longitude = c(5.77135, 5.77135), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", 
    ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Mauritsplein 3"", ""Mauritsplein 3""), withdrawableDenominations = list(""none"", ""none""), zip = c(""6641BK"", ""6641BK""))","c(""Geldautomaat"", ""Sealbag-automaat"")",51.86224,5.77135,"Mauritsplein 3","n/a","6641BK"
"IDs_V2_6351-9765","Beuningen Gld","6641005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Beuningen Gld"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812519"", latitude = 51.860274, location = ""6641005"", longitude = 5.770179, openingHours = list(tu = list(""08:30-18:00""), mo = list(""11:00-18:00""), su = list(""00:00-00:00""), th = list(""08:30-18:00""), fr = list(""08:30-18:00""), we = list(""08:30-18:00""), sa = list(""08:30-17:00"")), storeType = ""primera"", streetAddress = ""Thorbeckeplein 13-15"", 
    withdrawableDenominations = list(""none""), zip = ""6641CB"")","Geld storten en opnemen",51.860274,5.770179,"Thorbeckeplein 13-15","primera","6641CB"
"IDs_V2_6351-9765","Beuningen Gld","6641006","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Beuningen Gld"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812542"", latitude = 51.86142, location = ""6641006"", longitude = 5.771384, openingHours = list(tu = list(""09:00-18:00""), mo = list(""11:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-21:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Julianaplein 28"", 
    withdrawableDenominations = list(""none""), zip = ""6641CT"")","Geld storten en opnemen",51.86142,5.771384,"Julianaplein 28","bruna","6641CT"
"IDs_V2_6351-9765","Winssen","6645001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Winssen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911099"", latitude = 51.88069, location = ""6645001"", longitude = 5.706412, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Leegstraat 7C"", withdrawableDenominations = list(
    ""none""), zip = ""6645BA"")","Geldautomaat",51.88069,5.706412,"Leegstraat 7C","n/a","6645BA"
"IDs_V2_6351-9765","Druten","6651002","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Druten"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911624"", latitude = 51.88918, location = ""6651002"", longitude = 5.60637, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Raadhuisstraat 71BIJ"", withdrawableDenominations = list(
    ""EUR5""), zip = ""6651BZ"")","Geldautomaat",51.88918,5.60637,"Raadhuisstraat 71BIJ","n/a","6651BZ"
"IDs_V2_6351-9765","Druten","6651003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Druten"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811108"", latitude = 51.891208, location = ""6651003"", longitude = 5.611158, openingHours = list(tu = list(""09:00-18:00""), mo = list(""12:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Markt 9-3"", withdrawableDenominations = list(
    ""none""), zip = ""6651BC"")","Geld storten en opnemen",51.891208,5.611158,"Markt 9-3","bruna","6651BC"
"IDs_V2_6351-9765","Druten","6651005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Druten"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812522"", latitude = 51.888788, location = ""6651005"", longitude = 5.606575, openingHours = list(tu = list(""09:00-18:00""), mo = list(""11:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-20:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Hogestraat 67C"", withdrawableDenominations = list(
    ""none""), zip = ""6651BH"")","Geld storten en opnemen",51.888788,5.606575,"Hogestraat 67C","primera","6651BH"
"IDs_V2_6351-9765","Druten","6652001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Druten"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911623"", latitude = 51.883441, location = ""6652001"", longitude = 5.606391, openingHours = list(tu = list(""07:00-21:00""), mo = list(""07:00-21:00""), su = list(""08:00-21:00""), th = list(""07:00-21:00""), fr = list(""07:00-21:00""), we = list(""07:00-21:00""), sa = list(""07:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Scharenburg 21"", withdrawableDenominations = list(
    ""none""), zip = ""6652AK"")","Geldautomaat",51.883441,5.606391,"Scharenburg 21","albertheijn","6652AK"
"IDs_V2_6351-9765","Beneden-Leeuwen","6658001","list(deviceState = ""Unavailable"", audioGuidance = TRUE, city = ""Beneden-Leeuwen"", depositStatus = FALSE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""811744"", latitude = 51.880752, location = ""6658001"", longitude = 5.522203, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Nijverheidsstraat 4"", 
    withdrawableDenominations = list(""none""), zip = ""6658EM"")","Geld storten en opnemen",51.880752,5.522203,"Nijverheidsstraat 4","n/a","6658EM"
"IDs_V2_6351-9765","Beneden-Leeuwen","6658002","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Beneden-Leeuwen"", depositStatus = FALSE, functionality = ""Sealbag-automaat"", geldmaatPlus = FALSE, id = ""610576"", latitude = 51.882423, location = ""6658002"", longitude = 5.515233, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Zandstraat 84"", withdrawableDenominations = list(
    ""none""), zip = ""6658CL"")","Sealbag-automaat",51.882423,5.515233,"Zandstraat 84","n/a","6658CL"
"IDs_V2_6351-9765","Beneden-Leeuwen","6658005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Beneden-Leeuwen"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""812262"", latitude = 51.881292, location = ""6658005"", longitude = 5.510801, openingHours = list(tu = list(""09:00-17:30""), mo = list(""13:00-17:30""), su = list(""00:00-00:00""), th = list(""09:00-17:30""), fr = list(""09:00-20:00""), we = list(""09:00-17:30""), sa = list(""09:00-17:00"")), storeType = ""generic"", streetAddress = ""Zandstraat 118"", 
    withdrawableDenominations = list(""none""), zip = ""6658CX"")","Geld storten en opnemen",51.881292,5.510801,"Zandstraat 118","generic","6658CX"
"IDs_V2_6351-9765","Wamel","6659001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Wamel"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""920065"", latitude = 51.880047, location = ""6659001"", longitude = 5.472205, openingHours = list(tu = list(""08:00-18:00""), mo = list(""08:00-18:00""), su = list(""00:00-00:00""), th = list(""08:00-18:00""), fr = list(""08:00-20:00""), we = list(""08:00-18:00""), sa = list(""08:00-17:00"")), storeType = ""n/a"", streetAddress = ""Hollenhof 1"", withdrawableDenominations = list(
    ""none""), zip = ""6659BB"")","Geldautomaat",51.880047,5.472205,"Hollenhof 1","n/a","6659BB"
"IDs_V2_6351-9765","Elst","6661001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Elst"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912277"", latitude = 51.919215, location = ""6661001"", longitude = 5.840306, openingHours = list(tu = list(""08:00-20:00""), mo = list(""08:00-20:00""), su = list(""10:00-20:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-20:00""), sa = list(""08:00-20:00"")), storeType = ""albertheijn"", streetAddress = ""Valburgseweg 16-20"", withdrawableDenominations = list(
    ""none""), zip = ""6661EV"")","Geldautomaat",51.919215,5.840306,"Valburgseweg 16-20","albertheijn","6661EV"
"IDs_V2_6351-9765","Elst","6661004","list(deviceState = c(""Available"", ""Available"", ""Available""), audioGuidance = c(TRUE, TRUE, FALSE), city = c(""Elst"", ""Elst"", ""Elst""), depositStatus = c(FALSE, TRUE, FALSE), functionality = c(""Geldautomaat"", ""Geld storten en opnemen"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE, FALSE), id = c(""914759"", ""812822"", ""611438""), latitude = c(51.918736, 51.918736, 51.918736), location = c(""6661004"", ""6661004"", ""6661004""), longitude = c(5.842487, 5.842487, 5.842487), openingHours = list(tu = list(""07:00-23:00"", 
    ""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a"", ""n/a""), streetAddress = c(""Dorpsstraat 85"", ""Dorpsstraat 85"", ""Dorpsstraat 85""), withdrawableDenominations = list(
    ""none"", ""none"", ""none""), zip = c(""6661EJ"", ""6661EJ"", ""6661EJ""))","c(""Geldautomaat"", ""Geld storten en opnemen"", ""Sealbag-automaat"")",51.918736,5.842487,"Dorpsstraat 85","n/a","6661EJ"
"IDs_V2_6351-9765","Elst","6661006","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Elst"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811510"", latitude = 51.919259, location = ""6661006"", longitude = 5.847453, openingHours = list(tu = list(""08:00-18:00""), mo = list(""08:00-18:00""), su = list(""00:00-00:00""), th = list(""08:00-18:00""), fr = list(""08:00-18:00""), we = list(""08:00-18:00""), sa = list(""08:00-17:00"")), storeType = ""primera"", streetAddress = ""Dorpsstraat 32"", withdrawableDenominations = list(
    ""none""), zip = ""6661EL"")","Geld storten en opnemen",51.919259,5.847453,"Dorpsstraat 32","primera","6661EL"
"IDs_V2_6351-9765","Lent","6663001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Lent"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911069"", latitude = 51.862996, location = ""6663001"", longitude = 5.864238, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Laauwikstraat 8"", withdrawableDenominations = list(
    ""none""), zip = ""6663CJ"")","Geldautomaat",51.862996,5.864238,"Laauwikstraat 8","n/a","6663CJ"
